GME_AMC_jaccard,GME_BB_jaccard,GME_NOK_jaccard,GME_NIO_jaccard,GME_PLTR_jaccard,GME_TSLA_jaccard,AMC_BB_jaccard,AMC_NOK_jaccard,AMC_NIO_jaccard,AMC_PLTR_jaccard,AMC_TSLA_jaccard,BB_NOK_jaccard,BB_NIO_jaccard,BB_PLTR_jaccard,BB_TSLA_jaccard,NOK_NIO_jaccard,NOK_PLTR_jaccard,NOK_TSLA_jaccard,NIO_PLTR_jaccard,NIO_TSLA_jaccard,PLTR_TSLA_jaccard,GME_AMC_overlap,GME_AMC_overlap_users,GME_AMC_jaccard_noGME,GME_AMC_overlap_noGME,GME_BB_overlap,GME_BB_overlap_users,GME_BB_jaccard_noGME,GME_BB_overlap_noGME,GME_NOK_overlap,GME_NOK_overlap_users,GME_NOK_jaccard_noGME,GME_NOK_overlap_noGME,GME_NIO_overlap,GME_NIO_overlap_users,GME_NIO_jaccard_noGME,GME_NIO_overlap_noGME,GME_PLTR_overlap,GME_PLTR_overlap_users,GME_PLTR_jaccard_noGME,GME_PLTR_overlap_noGME,GME_TSLA_overlap,GME_TSLA_overlap_users,GME_TSLA_jaccard_noGME,GME_TSLA_overlap_noGME,AMC_BB_overlap,AMC_BB_overlap_users,AMC_BB_jaccard_noGME,AMC_BB_overlap_noGME,AMC_NOK_overlap,AMC_NOK_overlap_users,AMC_NOK_jaccard_noGME,AMC_NOK_overlap_noGME,AMC_NIO_overlap,AMC_NIO_overlap_users,AMC_NIO_jaccard_noGME,AMC_NIO_overlap_noGME,AMC_PLTR_overlap,AMC_PLTR_overlap_users,AMC_PLTR_jaccard_noGME,AMC_PLTR_overlap_noGME,AMC_TSLA_overlap,AMC_TSLA_overlap_users,AMC_TSLA_jaccard_noGME,AMC_TSLA_overlap_noGME,BB_NOK_overlap,BB_NOK_overlap_users,BB_NOK_jaccard_noGME,BB_NOK_overlap_noGME,BB_NIO_overlap,BB_NIO_overlap_users,BB_NIO_jaccard_noGME,BB_NIO_overlap_noGME,BB_PLTR_overlap,BB_PLTR_overlap_users,BB_PLTR_jaccard_noGME,BB_PLTR_overlap_noGME,BB_TSLA_overlap,BB_TSLA_overlap_users,BB_TSLA_jaccard_noGME,BB_TSLA_overlap_noGME,NOK_NIO_overlap,NOK_NIO_overlap_users,NOK_NIO_jaccard_noGME,NOK_NIO_overlap_noGME,NOK_PLTR_overlap,NOK_PLTR_overlap_users,NOK_PLTR_jaccard_noGME,NOK_PLTR_overlap_noGME,NOK_TSLA_overlap,NOK_TSLA_overlap_users,NOK_TSLA_jaccard_noGME,NOK_TSLA_overlap_noGME,NIO_PLTR_overlap,NIO_PLTR_overlap_users,NIO_PLTR_jaccard_noGME,NIO_PLTR_overlap_noGME,NIO_TSLA_overlap,NIO_TSLA_overlap_users,NIO_TSLA_jaccard_noGME,NIO_TSLA_overlap_noGME,PLTR_TSLA_overlap,PLTR_TSLA_overlap_users,PLTR_TSLA_jaccard_noGME,PLTR_TSLA_overlap_noGME,GME_users,AMC_users,BB_users,NOK_users,NIO_users,PLTR_users,TSLA_users,date,sdate
0.043478260869565216,0.020833333333333332,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.016597510373443983,0.0,0.0,0.0,0.004524886877828055,0.09090909090909091,0.0,0.004807692307692308,0.0,0.00975609756097561,0.0,0.10344827586206896,3,0,0,0.05,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.10344827586206896,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.09302325581395349,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.05,1,0,0,0.2,1,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.4,2,0,0,0.0,0,0.009900990099009901,0.4,29,43,20,7,5,0,202,2020-04-11,11/04/2020
0.030303030303030304,0.021739130434782608,0.0,0.0,0.0,0.016216216216216217,0.016666666666666666,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.005555555555555556,0.1,0.0,0.006024096385542169,0.0,0.012195121951219513,0.0,0.07407407407407407,2,0,0,0.05,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1111111111111111,3,0,0,0.05,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0975609756097561,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.05,1,0,0,0.2,1,0,0,0.0,0,0,0,0.16666666666666666,1,0,0,0.0,0,0,0,0.4,2,0,0,0.0,0,0.012422360248447204,0.4,27,41,20,6,5,0,161,2020-04-12,12/04/2020
0.045454545454545456,0.0,0.0,0.0,0.0,0.032388663967611336,0.014492753623188406,0.0,0.0,0.0,0.038314176245210725,0.0,0.0,0.0,0.008658008658008658,0.1,0.0,0.0045045045045045045,0.0,0.0136986301369863,0.0,0.10526315789473684,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.21052631578947367,8,0,0,0.0625,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.18518518518518517,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.125,2,0,0,0.2,1,0,0,0.0,0,0,0,0.16666666666666666,1,0,0,0.0,0,0,0,0.6,3,0,0,0.0,0,0.014218009478672985,0.6,38,54,16,6,5,0,217,2020-04-13,13/04/2020
0.0707070707070707,0.0,0.0,0.0,0.0,0.06229508196721312,0.015151515151515152,0.0,0.0,0.0,0.02786377708978328,0.0,0.0,0.0,0.007067137809187279,0.1111111111111111,0.0,0.0,0.0,0.010830324909747292,0.0,0.14285714285714285,7,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.3877551020408163,19,0,0,0.1,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.15789473684210525,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.2,2,0,0,0.2,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.6,3,0,0,0.0,0,0.011627906976744186,0.6,49,57,10,5,5,0,275,2020-04-14,14/04/2020
0.057692307692307696,0.0,0.014492753623188406,0.0,0.0,0.06753246753246753,0.0,0.018867924528301886,0.0,0.0,0.020671834625323,0.0,0.0,0.0,0.011396011396011397,0.0,0.0,0.0056657223796034,0.0,0.011461318051575931,0.0,0.1276595744680851,6,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.0,0,0,0,0.4126984126984127,26,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.0,0,0,0,0.1702127659574468,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.5714285714285714,4,0,0,0.0,0,0,0,0.0,0,0,0,0.2857142857142857,2,0,0,0.0,0,0,0,0.8,4,0,0,0.0,0,0.01238390092879257,0.8,63,47,7,7,5,0,348,2020-04-15,15/04/2020
0.056074766355140186,0.0,0.02564102564102564,0.0,0.0,0.06855791962174941,0.0,0.02,0.0,0.0,0.024213075060532687,0.0,0.0,0.0,0.010443864229765013,0.0,0.0,0.005154639175257732,0.0,0.010443864229765013,0.0,0.14285714285714285,6,0,0,0.0,0,0,0,0.2222222222222222,2,0,0,0.0,0,0,0,0.0,0,0,0,0.4084507042253521,29,0,0,0.0,0,0,0,0.1111111111111111,1,0,0,0.0,0,0,0,0.0,0,0,0,0.23809523809523808,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.6666666666666666,4,0,0,0.0,0,0,0,0.0,0,0,0,0.2222222222222222,2,0,0,0.0,0,0,0,0.6666666666666666,4,0,0,0.0,0,0.011299435028248588,0.6666666666666666,71,42,6,9,6,0,381,2020-04-16,16/04/2020
0.06611570247933884,0.0,0.02247191011235955,0.0,0.0,0.07032967032967033,0.0,0.017543859649122806,0.0,0.0,0.027149321266968326,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.004830917874396135,0.0,0.004889975550122249,0.0,0.16666666666666666,8,0,0,0.0,0,0,0,0.2,2,0,0,0.0,0,0,0,0.0,0,0,0,0.3950617283950617,32,0,0,0.0,0,0,0,0.1,1,0,0,0.0,0,0,0,0.0,0,0,0,0.25,12,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.6,3,0,0,0.0,0,0,0,0.0,0,0,0,0.2,2,0,0,0.0,0,0,0,0.4,2,0,0,0.0,0,0.005305039787798408,0.4,81,48,5,10,5,0,406,2020-04-17,17/04/2020
0.061855670103092786,0.0,0.013157894736842105,0.0,0.0,0.06649616368286446,0.0,0.02127659574468085,0.024390243902439025,0.0,0.026455026455026454,0.0,0.0,0.0,0.005633802816901409,0.0,0.0,0.005555555555555556,0.0,0.0028169014084507044,0.0,0.16216216216216217,6,0,0,0.0,0,0,0,0.09090909090909091,1,0,0,0.0,0,0,0,0.0,0,0,0,0.3939393939393939,26,0,0,0.0,0,0,0,0.09090909090909091,1,0,0,0.2,1,0,0,0.0,0,0,0,0.2702702702702703,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.3333333333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.18181818181818182,2,0,0,0.0,0,0,0,0.2,1,0,0,0.0,0,0.00303951367781155,0.2,66,37,6,11,5,0,351,2020-04-18,18/04/2020
0.05172413793103448,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.02631578947368421,0.02857142857142857,0.0,0.03125,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.00823045267489712,0.0,0.004149377593360996,0.0,0.10344827586206896,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.375,12,0,0,0.0,0,0,0,0.1,1,0,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.27586206896551724,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0,0,0.2,2,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.0,0,0.004366812227074236,0.14285714285714285,32,29,6,10,7,0,235,2020-04-19,19/04/2020
0.044444444444444446,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.02702702702702703,0.02857142857142857,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.125,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1875,3,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.2,1,0,0,0.0,0,0,0,0.3225806451612903,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.14285714285714285,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,16,31,4,7,5,0,151,2020-04-20,20/04/2020
0.046511627906976744,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.03125,0.03225806451612903,0.0,0.0440251572327044,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.11764705882352941,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.11764705882352941,2,0,0,0.0,0,0,0,0.2,1,0,0,0.25,1,0,0,0.0,0,0,0,0.25,7,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.2,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,17,28,3,5,4,0,138,2020-04-21,21/04/2020
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.021739130434782608,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.07142857142857142,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.3333333333333333,1,0,0,0.0,0,0,0,0.17647058823529413,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.3333333333333333,1,0,0,0.0,0,0,0,0.0,0,0,0,0.25,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,14,17,3,4,3,0,124,2020-04-22,22/04/2020
0.03571428571428571,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.07142857142857142,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.07142857142857142,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.13333333333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.3333333333333333,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,14,15,1,3,2,0,137,2020-04-23,23/04/2020
0.03225806451612903,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.05263157894736842,0.125,0.0,0.013071895424836602,0.0,0.0,0.0,0.007194244604316547,0.2,0.0,0.007042253521126761,0.0,0.007142857142857143,0.0,0.0625,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.125,2,0,0,0.0,0,0,0,0.25,1,0,0,1.0,2,0,0,0.0,0,0,0,0.125,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,0,0,0.5,1,0,0,0.0,0,0,0,0.25,1,0,0,0.0,0,0,0,0.5,1,0,0,0.0,0,0.007246376811594203,0.5,16,16,1,4,2,0,139,2020-04-24,24/04/2020
0.041666666666666664,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.05263157894736842,0.16666666666666666,0.0,0.006666666666666667,0.0,0.0,0.0,0.007194244604316547,0.1111111111111111,0.0,0.027972027972027972,0.0,0.007142857142857143,0.0,0.08333333333333333,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.15384615384615385,2,0,0,0.0,0,0,0,0.125,1,0,0,1.0,2,0,0,0.0,0,0,0,0.08333333333333333,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,1,0,0,0.5,1,0,0,0.0,0,0,0,0.5,4,0,0,0.0,0,0,0,0.5,1,0,0,0.0,0,0.007246376811594203,0.5,13,12,1,8,2,0,139,2020-04-25,25/04/2020
